msno,payment_method_id,payment_plan_days,plan_list_price,actual_amount_paid,is_auto_renew,transaction_date,membership_expire_date,is_cancel
F+Gawqd0O5nAm6TM8qCCgb8f88t//pd9bdh9I+X0ygc=,41,30,100,100,1,20170104,20170203,0
F+Gawqd0O5nAm6TM8qCCgb8f88t//pd9bdh9I+X0ygc=,41,30,100,100,1,20170203,20170303,0
F+Gawqd0O5nAm6TM8qCCgb8f88t//pd9bdh9I+X0ygc=,41,30,100,100,1,20170303,20170403,0
F+L9AV2iK80GdnRHHOEdIrF4qscWusuQZdEDLtDkk7s=,28,0,0,150,0,20150424,20150524,0
F+L9AV2iK80GdnRHHOEdIrF4qscWusuQZdEDLtDkk7s=,38,30,149,149,0,20150526,20150625,0
F+L9AV2iK80GdnRHHOEdIrF4qscWusuQZdEDLtDkk7s=,28,30,150,150,0,20150720,20150819,0
F+L9AV2iK80GdnRHHOEdIrF4qscWusuQZdEDLtDkk7s=,28,30,150,150,0,20150821,20150920,0
F+L9AV2iK80GdnRHHOEdIrF4qscWusuQZdEDLtDkk7s=,28,30,150,150,0,20150921,20151021,0
F+L9AV2iK80GdnRHHOEdIrF4qscWusuQZdEDLtDkk7s=,28,30,150,150,0,20151022,20151121,0
F+L9AV2iK80GdnRHHOEdIrF4qscWusuQZdEDLtDkk7s=,28,30,150,150,0,20151125,20151225,0
F+L9AV2iK80GdnRHHOEdIrF4qscWusuQZdEDLtDkk7s=,28,30,150,150,0,20151227,20160126,0
F+L9AV2iK80GdnRHHOEdIrF4qscWusuQZdEDLtDkk7s=,28,30,150,150,0,20160307,20160406,0
F+L9AV2iK80GdnRHHOEdIrF4qscWusuQZdEDLtDkk7s=,28,30,150,150,0,20160418,20160518,0
F+L9AV2iK80GdnRHHOEdIrF4qscWusuQZdEDLtDkk7s=,28,30,150,150,0,20160525,20160624,0
F+L9AV2iK80GdnRHHOEdIrF4qscWusuQZdEDLtDkk7s=,28,30,150,150,0,20161221,20170120,0
F+L9AV2iK80GdnRHHOEdIrF4qscWusuQZdEDLtDkk7s=,35,7,0,0,0,20161222,20170130,0
F+L9AV2iK80GdnRHHOEdIrF4qscWusuQZdEDLtDkk7s=,28,30,150,150,0,20170206,20170308,0
F+L9AV2iK80GdnRHHOEdIrF4qscWusuQZdEDLtDkk7s=,28,30,150,150,0,20170311,20170410,0
F2HGkImjWHYtAa0MbgzXS137+GpRCm87BgAUZAYYQ8w=,35,7,0,0,0,20161031,20161107,0
F4xTRDUrHniMY0BDDngphnWUzLM/iTY67M7VeTaxllE=,38,410,1788,1788,0,20160214,20170330,0
F5J1WULYW5DvUc4mrtAd7dmPpNhKdlZ7/0pimGt3/08=,35,7,0,0,0,20161021,20161028,0
F61JtBDohH772LRjnH575ewEAmp7p2PfcSwyfeFfGhE=,38,30,149,149,0,20150712,20150811,0
F61JtBDohH772LRjnH575ewEAmp7p2PfcSwyfeFfGhE=,38,30,149,149,0,20150824,20150923,0
F61JtBDohH772LRjnH575ewEAmp7p2PfcSwyfeFfGhE=,38,30,149,149,0,20151020,20151119,0
F61JtBDohH772LRjnH575ewEAmp7p2PfcSwyfeFfGhE=,38,30,149,149,0,20160218,20160319,0
F61JtBDohH772LRjnH575ewEAmp7p2PfcSwyfeFfGhE=,35,7,0,0,0,20161025,20161101,0
F7uy/9lJTISkCeYsgbH8TUjc6GvurN2sIA2dNSW5st0=,35,7,0,0,0,20160626,20160701,0
F7uy/9lJTISkCeYsgbH8TUjc6GvurN2sIA2dNSW5st0=,35,7,0,0,0,20161022,20161029,0
F7uy/9lJTISkCeYsgbH8TUjc6GvurN2sIA2dNSW5st0=,29,30,180,180,0,20161028,20161128,0
F7uy/9lJTISkCeYsgbH8TUjc6GvurN2sIA2dNSW5st0=,29,30,180,180,0,20161126,20161228,0
F7uy/9lJTISkCeYsgbH8TUjc6GvurN2sIA2dNSW5st0=,29,30,180,180,0,20161227,20170127,0
F7uy/9lJTISkCeYsgbH8TUjc6GvurN2sIA2dNSW5st0=,29,30,180,180,0,20170124,20170226,0
F7uy/9lJTISkCeYsgbH8TUjc6GvurN2sIA2dNSW5st0=,29,30,180,180,0,20170227,20170329,0
FCDhxyZ+tCHydjAAUI2/YBALOjw4YK24ZvF8CAU+XJw=,35,7,0,0,0,20161022,20161029,0
FEn6TX2F312Skt5kPD/p0OR7oaqkU7pff5I0D+vRHb8=,38,30,149,149,0,20160415,20160518,0
FEnjh1Ijt4Wz7PCIJHomChtF0nSRgTGQ6xriCEsC5YY=,38,30,149,149,0,20150612,20150719,0
FEnjh1Ijt4Wz7PCIJHomChtF0nSRgTGQ6xriCEsC5YY=,38,30,149,149,0,20150719,20150818,0
FEnjh1Ijt4Wz7PCIJHomChtF0nSRgTGQ6xriCEsC5YY=,38,30,149,149,0,20150817,20150917,0
FEnjh1Ijt4Wz7PCIJHomChtF0nSRgTGQ6xriCEsC5YY=,38,30,149,149,0,20150918,20151018,0
FEnjh1Ijt4Wz7PCIJHomChtF0nSRgTGQ6xriCEsC5YY=,38,30,149,149,0,20151022,20151121,0
FEnjh1Ijt4Wz7PCIJHomChtF0nSRgTGQ6xriCEsC5YY=,38,30,149,149,0,20151212,20160111,0
FEnjh1Ijt4Wz7PCIJHomChtF0nSRgTGQ6xriCEsC5YY=,38,30,149,149,0,20160114,20160213,0
FEnjh1Ijt4Wz7PCIJHomChtF0nSRgTGQ6xriCEsC5YY=,38,30,149,149,0,20160215,20160316,0
FEnjh1Ijt4Wz7PCIJHomChtF0nSRgTGQ6xriCEsC5YY=,38,30,149,149,0,20160320,20160419,0
FEnjh1Ijt4Wz7PCIJHomChtF0nSRgTGQ6xriCEsC5YY=,38,30,149,149,0,20160418,20160519,0
FEnjh1Ijt4Wz7PCIJHomChtF0nSRgTGQ6xriCEsC5YY=,38,30,149,149,0,20160603,20160703,0
FEnjh1Ijt4Wz7PCIJHomChtF0nSRgTGQ6xriCEsC5YY=,38,30,149,149,0,20160703,20160802,0
FEnjh1Ijt4Wz7PCIJHomChtF0nSRgTGQ6xriCEsC5YY=,38,30,149,149,0,20160805,20160904,0
FEnjh1Ijt4Wz7PCIJHomChtF0nSRgTGQ6xriCEsC5YY=,38,30,149,149,0,20161023,20161122,0
FEnjh1Ijt4Wz7PCIJHomChtF0nSRgTGQ6xriCEsC5YY=,38,30,149,149,0,20161123,20161223,0
FEnjh1Ijt4Wz7PCIJHomChtF0nSRgTGQ6xriCEsC5YY=,38,30,149,149,0,20161229,20170128,0
FEnjh1Ijt4Wz7PCIJHomChtF0nSRgTGQ6xriCEsC5YY=,38,30,149,149,0,20170131,20170302,0
FEnjh1Ijt4Wz7PCIJHomChtF0nSRgTGQ6xriCEsC5YY=,38,30,149,149,0,20170303,20170402,0
FI50FIuEgwcAwd/jvjzsP1970S4Llc+TL0ZlQaRpKEI=,35,7,0,0,0,20150608,20150615,0
FLfJx1mO6b//bMahMBx6yosSvL3eBbcwmfzOC1LEIC8=,40,30,149,149,1,20160420,20160519,0
FLfJx1mO6b//bMahMBx6yosSvL3eBbcwmfzOC1LEIC8=,40,30,149,149,1,20160520,20160619,0
FLfJx1mO6b//bMahMBx6yosSvL3eBbcwmfzOC1LEIC8=,40,30,149,149,1,20160620,20160719,0
FLfJx1mO6b//bMahMBx6yosSvL3eBbcwmfzOC1LEIC8=,40,30,149,149,1,20160720,20160819,0
FLfJx1mO6b//bMahMBx6yosSvL3eBbcwmfzOC1LEIC8=,40,30,149,149,1,20160820,20160919,0
FLfJx1mO6b//bMahMBx6yosSvL3eBbcwmfzOC1LEIC8=,40,30,149,149,1,20160920,20161019,0
FLfJx1mO6b//bMahMBx6yosSvL3eBbcwmfzOC1LEIC8=,40,30,149,149,1,20161020,20161119,0
FLfJx1mO6b//bMahMBx6yosSvL3eBbcwmfzOC1LEIC8=,40,30,149,149,1,20161120,20161219,0
FLfJx1mO6b//bMahMBx6yosSvL3eBbcwmfzOC1LEIC8=,40,30,149,149,1,20161220,20170119,0
FLfJx1mO6b//bMahMBx6yosSvL3eBbcwmfzOC1LEIC8=,40,30,149,149,1,20170120,20170219,0
FLfJx1mO6b//bMahMBx6yosSvL3eBbcwmfzOC1LEIC8=,40,30,149,149,1,20170220,20170319,0
FLfJx1mO6b//bMahMBx6yosSvL3eBbcwmfzOC1LEIC8=,40,30,149,149,1,20170320,20170419,0
FPeJOBtP/2NUsdPgnPpn6Vi8ZjrEurvctMMmR/k8SUo=,41,30,99,99,1,20160312,20160412,0
FPeJOBtP/2NUsdPgnPpn6Vi8ZjrEurvctMMmR/k8SUo=,41,30,99,99,1,20160412,20160512,0
FPeJOBtP/2NUsdPgnPpn6Vi8ZjrEurvctMMmR/k8SUo=,41,30,99,99,1,20160512,20160612,0
FPeJOBtP/2NUsdPgnPpn6Vi8ZjrEurvctMMmR/k8SUo=,41,30,99,99,1,20160612,20160712,0
FPeJOBtP/2NUsdPgnPpn6Vi8ZjrEurvctMMmR/k8SUo=,41,30,99,99,1,20160712,20160812,0
FPeJOBtP/2NUsdPgnPpn6Vi8ZjrEurvctMMmR/k8SUo=,41,30,99,99,1,20160812,20160912,0
FPeJOBtP/2NUsdPgnPpn6Vi8ZjrEurvctMMmR/k8SUo=,41,30,99,99,1,20160912,20161012,0
FPeJOBtP/2NUsdPgnPpn6Vi8ZjrEurvctMMmR/k8SUo=,41,30,99,99,1,20161012,20161112,0
FPeJOBtP/2NUsdPgnPpn6Vi8ZjrEurvctMMmR/k8SUo=,41,30,99,99,1,20161112,20161212,0
FPeJOBtP/2NUsdPgnPpn6Vi8ZjrEurvctMMmR/k8SUo=,41,30,99,99,1,20161212,20170112,0
FPeJOBtP/2NUsdPgnPpn6Vi8ZjrEurvctMMmR/k8SUo=,41,30,99,99,1,20170112,20170212,0
FPeJOBtP/2NUsdPgnPpn6Vi8ZjrEurvctMMmR/k8SUo=,41,30,99,99,1,20170212,20170312,0
FPeJOBtP/2NUsdPgnPpn6Vi8ZjrEurvctMMmR/k8SUo=,41,30,99,99,1,20170312,20170412,0
FQuYyNy7uXbP1nW7uzGdaURRxOCIV/vFjLckeuzYEhg=,35,7,0,0,0,20161121,20161128,0
FV/4JOZzvV7mTykaS/XzJ29L+aVHWOvcQk3Rs88ua+8=,41,30,99,99,1,20151213,20160113,0
FV/4JOZzvV7mTykaS/XzJ29L+aVHWOvcQk3Rs88ua+8=,41,30,99,99,1,20160113,20160213,0
FV/4JOZzvV7mTykaS/XzJ29L+aVHWOvcQk3Rs88ua+8=,41,30,99,99,1,20160213,20160313,0
FV/4JOZzvV7mTykaS/XzJ29L+aVHWOvcQk3Rs88ua+8=,41,30,99,99,1,20160313,20160413,0
FV/4JOZzvV7mTykaS/XzJ29L+aVHWOvcQk3Rs88ua+8=,41,30,99,99,1,20160413,20160513,0
FV/4JOZzvV7mTykaS/XzJ29L+aVHWOvcQk3Rs88ua+8=,41,30,99,99,1,20160513,20160613,0
FV/4JOZzvV7mTykaS/XzJ29L+aVHWOvcQk3Rs88ua+8=,41,30,99,99,1,20160613,20160713,0
FV/4JOZzvV7mTykaS/XzJ29L+aVHWOvcQk3Rs88ua+8=,41,30,99,99,1,20160713,20160813,0
FV/4JOZzvV7mTykaS/XzJ29L+aVHWOvcQk3Rs88ua+8=,41,30,99,99,1,20160813,20160913,0
FV/4JOZzvV7mTykaS/XzJ29L+aVHWOvcQk3Rs88ua+8=,41,30,99,99,1,20160913,20161013,0
FV/4JOZzvV7mTykaS/XzJ29L+aVHWOvcQk3Rs88ua+8=,41,30,99,99,1,20161013,20161113,0
FV/4JOZzvV7mTykaS/XzJ29L+aVHWOvcQk3Rs88ua+8=,41,30,99,99,1,20161113,20161213,0
FV/4JOZzvV7mTykaS/XzJ29L+aVHWOvcQk3Rs88ua+8=,41,30,99,99,1,20161213,20170113,0
FV/4JOZzvV7mTykaS/XzJ29L+aVHWOvcQk3Rs88ua+8=,41,30,99,99,1,20170113,20170213,0
FV/4JOZzvV7mTykaS/XzJ29L+aVHWOvcQk3Rs88ua+8=,41,30,99,99,1,20170313,20170413,0
FVVrrbHYwXTUvryfv2txyM4N6jT7Sfr2QEMKc8Mvek8=,38,30,149,149,0,20150207,20150309,0
FVVrrbHYwXTUvryfv2txyM4N6jT7Sfr2QEMKc8Mvek8=,38,30,149,149,0,20150310,20150409,0
FVVrrbHYwXTUvryfv2txyM4N6jT7Sfr2QEMKc8Mvek8=,38,30,149,149,0,20150410,20150510,0
FVVrrbHYwXTUvryfv2txyM4N6jT7Sfr2QEMKc8Mvek8=,38,30,149,149,0,20150523,20150622,0
FVVrrbHYwXTUvryfv2txyM4N6jT7Sfr2QEMKc8Mvek8=,38,30,149,149,0,20150707,20150806,0
FVVrrbHYwXTUvryfv2txyM4N6jT7Sfr2QEMKc8Mvek8=,38,30,149,149,0,20150812,20150911,0
FVztZ2YqppL8wX+OkTMtRZ56QTX6HOSoPM/pG0MmttA=,41,30,99,99,1,20151015,20151115,0
FVztZ2YqppL8wX+OkTMtRZ56QTX6HOSoPM/pG0MmttA=,41,30,99,99,1,20151115,20151215,0
FVztZ2YqppL8wX+OkTMtRZ56QTX6HOSoPM/pG0MmttA=,41,30,99,99,1,20151215,20160115,0
FVztZ2YqppL8wX+OkTMtRZ56QTX6HOSoPM/pG0MmttA=,41,30,99,99,1,20160115,20160215,0
FVztZ2YqppL8wX+OkTMtRZ56QTX6HOSoPM/pG0MmttA=,41,30,99,99,1,20160215,20160315,0
FVztZ2YqppL8wX+OkTMtRZ56QTX6HOSoPM/pG0MmttA=,41,30,99,99,1,20160315,20160415,0
FVztZ2YqppL8wX+OkTMtRZ56QTX6HOSoPM/pG0MmttA=,41,30,99,99,1,20160415,20160515,0
FVztZ2YqppL8wX+OkTMtRZ56QTX6HOSoPM/pG0MmttA=,41,30,99,99,1,20160515,20160615,0
FVztZ2YqppL8wX+OkTMtRZ56QTX6HOSoPM/pG0MmttA=,41,30,99,99,1,20160615,20160715,0
FVztZ2YqppL8wX+OkTMtRZ56QTX6HOSoPM/pG0MmttA=,41,30,99,99,1,20160715,20160815,0
FVztZ2YqppL8wX+OkTMtRZ56QTX6HOSoPM/pG0MmttA=,41,30,99,99,1,20160815,20160915,0
FVztZ2YqppL8wX+OkTMtRZ56QTX6HOSoPM/pG0MmttA=,41,30,99,99,1,20160915,20161015,0
FVztZ2YqppL8wX+OkTMtRZ56QTX6HOSoPM/pG0MmttA=,41,30,99,99,1,20161015,20161115,0
FVztZ2YqppL8wX+OkTMtRZ56QTX6HOSoPM/pG0MmttA=,41,30,99,99,1,20161115,20161215,0
FVztZ2YqppL8wX+OkTMtRZ56QTX6HOSoPM/pG0MmttA=,41,30,99,99,1,20161215,20170115,0
FVztZ2YqppL8wX+OkTMtRZ56QTX6HOSoPM/pG0MmttA=,41,30,99,99,1,20170115,20170215,0
FVztZ2YqppL8wX+OkTMtRZ56QTX6HOSoPM/pG0MmttA=,41,30,99,99,1,20170215,20170315,0
FVztZ2YqppL8wX+OkTMtRZ56QTX6HOSoPM/pG0MmttA=,41,30,99,99,1,20170315,20170415,0
FWmGuIVzYBANhWTsKeJbGtCjFgjzhqnH8H5VmxPdRMQ=,35,7,0,0,0,20160906,20160911,0
FXUQBjGDTMwgghiv1H7Ta+0jdH/IzDC13glII5NgD0o=,41,30,99,99,1,20160705,20160805,0
FXUQBjGDTMwgghiv1H7Ta+0jdH/IzDC13glII5NgD0o=,41,30,99,99,1,20160805,20160905,0
FXUQBjGDTMwgghiv1H7Ta+0jdH/IzDC13glII5NgD0o=,41,30,99,99,1,20160905,20161005,0
FXUQBjGDTMwgghiv1H7Ta+0jdH/IzDC13glII5NgD0o=,41,30,99,99,1,20161005,20161105,0
FXUQBjGDTMwgghiv1H7Ta+0jdH/IzDC13glII5NgD0o=,41,30,99,99,1,20161105,20161205,0
FXUQBjGDTMwgghiv1H7Ta+0jdH/IzDC13glII5NgD0o=,41,30,99,99,1,20170105,20170205,0
FXUQBjGDTMwgghiv1H7Ta+0jdH/IzDC13glII5NgD0o=,41,30,99,99,1,20170205,20170305,0
FXUQBjGDTMwgghiv1H7Ta+0jdH/IzDC13glII5NgD0o=,41,30,99,99,1,20170305,20170405,0
FXoql3L48NykhvuNVMPaB7QNk+OlXuSarK06O0tOFrU=,35,7,0,0,0,20161104,20161111,0
FZhS+gNfHa/5YFaRlLxnTDT/teJLFvPclrpOrM245sE=,41,30,99,99,1,20160122,20160222,0
FZhS+gNfHa/5YFaRlLxnTDT/teJLFvPclrpOrM245sE=,41,30,99,99,1,20160222,20160322,0
FZhS+gNfHa/5YFaRlLxnTDT/teJLFvPclrpOrM245sE=,41,30,99,99,1,20160322,20160422,0
FZhS+gNfHa/5YFaRlLxnTDT/teJLFvPclrpOrM245sE=,41,30,99,99,1,20160422,20160522,0
FZhS+gNfHa/5YFaRlLxnTDT/teJLFvPclrpOrM245sE=,41,30,99,99,1,20160522,20160622,0
FZhS+gNfHa/5YFaRlLxnTDT/teJLFvPclrpOrM245sE=,41,30,99,99,1,20160622,20160722,0
FZhS+gNfHa/5YFaRlLxnTDT/teJLFvPclrpOrM245sE=,41,30,99,99,1,20160722,20160822,0
FZhS+gNfHa/5YFaRlLxnTDT/teJLFvPclrpOrM245sE=,41,30,99,99,1,20160822,20160922,0
FZhS+gNfHa/5YFaRlLxnTDT/teJLFvPclrpOrM245sE=,41,30,99,99,1,20160922,20161022,0
FZhS+gNfHa/5YFaRlLxnTDT/teJLFvPclrpOrM245sE=,41,30,99,99,1,20161022,20161122,0
FZhS+gNfHa/5YFaRlLxnTDT/teJLFvPclrpOrM245sE=,41,30,99,99,1,20161122,20161222,0
FZhS+gNfHa/5YFaRlLxnTDT/teJLFvPclrpOrM245sE=,41,30,99,99,1,20161222,20170122,0
FZhS+gNfHa/5YFaRlLxnTDT/teJLFvPclrpOrM245sE=,41,30,99,99,1,20170122,20170122,1
Fek+R2nVdYg/54b3j0RRmjx44rlkya6ZkJuJXhoVSR4=,41,30,99,99,1,20170207,20170306,0
Fek+R2nVdYg/54b3j0RRmjx44rlkya6ZkJuJXhoVSR4=,41,30,99,99,1,20170306,20170406,0
Fj0snrU/16j7E3aLBO/4JL5ZI+SebVmX2PJVjmJsB9I=,38,410,1788,1788,0,20151218,20170131,0
Fj0snrU/16j7E3aLBO/4JL5ZI+SebVmX2PJVjmJsB9I=,38,195,894,894,0,20170203,20170817,0
Fj0snrU/16j7E3aLBO/4JL5ZI+SebVmX2PJVjmJsB9I=,35,7,0,0,0,20170220,20170901,0
FnA2N33O5gk5T4W3Tdc9F/OtIWbXYShcayKvzvx7p8s=,41,30,149,0,1,20151226,20160125,0
FnA2N33O5gk5T4W3Tdc9F/OtIWbXYShcayKvzvx7p8s=,41,30,149,0,1,20160125,20160125,1
FnzEO72+sZrvTi4NHnjq8JjmWYcboskwl8XFsEVycDo=,35,7,0,0,0,20150612,20150615,0
Fnzi0pZzqoapkLSqGU91bAjV9Se0XHh/kHeuMIA7wow=,35,7,0,0,0,20161122,20161129,0
Fr09yBaT2FpTOTJXQtAaNPWLZFrtxdxFYx90o2Skq1Y=,35,7,0,0,0,20160830,20160904,0
Frt48GnsxGhgWoz0wflCOJYMGjQyhuIRWhDLP2fNZx0=,32,195,894,894,0,20150123,20150807,0
Fv8FN3FwjxSLC82BHH4G24c9vEsXlza/ha8NmhTyZEQ=,36,30,180,180,0,20160612,20160714,0
Fv8FN3FwjxSLC82BHH4G24c9vEsXlza/ha8NmhTyZEQ=,36,30,180,180,0,20160906,20161006,0
Fv8FN3FwjxSLC82BHH4G24c9vEsXlza/ha8NmhTyZEQ=,36,30,180,180,0,20161016,20161115,0
Fv8FN3FwjxSLC82BHH4G24c9vEsXlza/ha8NmhTyZEQ=,36,30,180,180,0,20161126,20161226,0
Fv8FN3FwjxSLC82BHH4G24c9vEsXlza/ha8NmhTyZEQ=,36,30,180,180,0,20161228,20170127,0
FvyM/v4OhfXsnuHhB/L7WrMRjkDrAsSQrTCbSCOg7cY=,29,30,180,180,0,20160527,20160626,0
FvyM/v4OhfXsnuHhB/L7WrMRjkDrAsSQrTCbSCOg7cY=,29,30,180,180,0,20160621,20160726,0
FvyM/v4OhfXsnuHhB/L7WrMRjkDrAsSQrTCbSCOg7cY=,29,30,180,180,0,20160717,20160825,0
FxG8nuVxD9GY9RBtTK3FAbUnHx6c7MT+RlBLHsQ7xIs=,41,30,99,99,1,20160802,20160902,0
FxG8nuVxD9GY9RBtTK3FAbUnHx6c7MT+RlBLHsQ7xIs=,41,30,99,99,1,20160902,20161002,0
FxG8nuVxD9GY9RBtTK3FAbUnHx6c7MT+RlBLHsQ7xIs=,41,30,99,99,1,20161002,20161102,0
FxG8nuVxD9GY9RBtTK3FAbUnHx6c7MT+RlBLHsQ7xIs=,41,30,99,99,1,20161102,20161202,0
FxG8nuVxD9GY9RBtTK3FAbUnHx6c7MT+RlBLHsQ7xIs=,41,30,99,99,1,20161202,20170102,0
FxG8nuVxD9GY9RBtTK3FAbUnHx6c7MT+RlBLHsQ7xIs=,41,30,99,99,1,20170102,20170202,0
FxG8nuVxD9GY9RBtTK3FAbUnHx6c7MT+RlBLHsQ7xIs=,41,30,99,99,1,20170202,20170302,0
FxG8nuVxD9GY9RBtTK3FAbUnHx6c7MT+RlBLHsQ7xIs=,41,30,99,99,1,20170302,20170402,0
G+PLBqtvyjXXnt7zbRI3ItgKEIrOKyauUd8GphNB0eQ=,41,30,129,129,1,20150223,20150322,0
G+PLBqtvyjXXnt7zbRI3ItgKEIrOKyauUd8GphNB0eQ=,41,30,129,129,1,20150322,20150422,0
G+PLBqtvyjXXnt7zbRI3ItgKEIrOKyauUd8GphNB0eQ=,41,30,129,129,1,20150422,20150522,0
G+PLBqtvyjXXnt7zbRI3ItgKEIrOKyauUd8GphNB0eQ=,41,30,129,129,1,20150522,20150622,0
G+PLBqtvyjXXnt7zbRI3ItgKEIrOKyauUd8GphNB0eQ=,41,30,129,129,1,20150622,20150722,0
G+PLBqtvyjXXnt7zbRI3ItgKEIrOKyauUd8GphNB0eQ=,41,30,129,129,1,20150722,20150822,0
G+PLBqtvyjXXnt7zbRI3ItgKEIrOKyauUd8GphNB0eQ=,41,30,129,129,1,20150822,20150922,0
G+PLBqtvyjXXnt7zbRI3ItgKEIrOKyauUd8GphNB0eQ=,41,30,129,129,1,20150922,20151022,0
G+PLBqtvyjXXnt7zbRI3ItgKEIrOKyauUd8GphNB0eQ=,41,30,129,129,1,20151022,20151122,0
G+PLBqtvyjXXnt7zbRI3ItgKEIrOKyauUd8GphNB0eQ=,41,30,129,129,1,20151122,20151222,0
G+PLBqtvyjXXnt7zbRI3ItgKEIrOKyauUd8GphNB0eQ=,41,30,129,129,1,20151222,20160122,0
G+PLBqtvyjXXnt7zbRI3ItgKEIrOKyauUd8GphNB0eQ=,41,30,129,129,1,20160122,20160222,0
G+PLBqtvyjXXnt7zbRI3ItgKEIrOKyauUd8GphNB0eQ=,41,30,149,149,1,20160222,20160322,0
G+PLBqtvyjXXnt7zbRI3ItgKEIrOKyauUd8GphNB0eQ=,41,30,149,149,1,20160322,20160422,0
G+PLBqtvyjXXnt7zbRI3ItgKEIrOKyauUd8GphNB0eQ=,41,30,149,149,1,20160419,20160419,1
G+PLBqtvyjXXnt7zbRI3ItgKEIrOKyauUd8GphNB0eQ=,41,30,129,129,1,20160419,20160518,0
G+PLBqtvyjXXnt7zbRI3ItgKEIrOKyauUd8GphNB0eQ=,41,30,129,129,1,20160518,20160618,0
G+PLBqtvyjXXnt7zbRI3ItgKEIrOKyauUd8GphNB0eQ=,41,30,129,129,1,20160618,20160718,0
G+PLBqtvyjXXnt7zbRI3ItgKEIrOKyauUd8GphNB0eQ=,41,30,129,129,1,20160718,20160818,0
G+PLBqtvyjXXnt7zbRI3ItgKEIrOKyauUd8GphNB0eQ=,41,30,129,129,1,20160818,20160918,0
G+PLBqtvyjXXnt7zbRI3ItgKEIrOKyauUd8GphNB0eQ=,41,30,129,129,1,20160918,20161018,0
G+PLBqtvyjXXnt7zbRI3ItgKEIrOKyauUd8GphNB0eQ=,41,30,129,129,1,20161018,20161118,0
G+PLBqtvyjXXnt7zbRI3ItgKEIrOKyauUd8GphNB0eQ=,41,30,129,129,1,20161118,20161218,0
G+PLBqtvyjXXnt7zbRI3ItgKEIrOKyauUd8GphNB0eQ=,41,30,129,129,1,20161218,20170118,0
G+PLBqtvyjXXnt7zbRI3ItgKEIrOKyauUd8GphNB0eQ=,41,30,129,129,1,20170118,20170218,0
G+PLBqtvyjXXnt7zbRI3ItgKEIrOKyauUd8GphNB0eQ=,41,30,99,99,1,20170123,20170123,1
G+PLBqtvyjXXnt7zbRI3ItgKEIrOKyauUd8GphNB0eQ=,41,30,129,129,1,20170123,20170123,1
G+PLBqtvyjXXnt7zbRI3ItgKEIrOKyauUd8GphNB0eQ=,41,30,99,99,1,20170123,20170222,0
G+PLBqtvyjXXnt7zbRI3ItgKEIrOKyauUd8GphNB0eQ=,41,30,99,99,1,20170222,20170322,0
G+PLBqtvyjXXnt7zbRI3ItgKEIrOKyauUd8GphNB0eQ=,41,30,99,99,1,20170322,20170422,0
G/im19FdmJYfkKUzOGJKhBIttxsAYDSoe5YKaaWGahQ=,41,30,149,149,1,20160122,20160221,0
G/im19FdmJYfkKUzOGJKhBIttxsAYDSoe5YKaaWGahQ=,41,30,149,149,1,20160221,20160321,0
G/im19FdmJYfkKUzOGJKhBIttxsAYDSoe5YKaaWGahQ=,41,30,149,149,1,20160321,20160421,0
G/im19FdmJYfkKUzOGJKhBIttxsAYDSoe5YKaaWGahQ=,41,30,149,149,1,20160421,20160521,0
G/im19FdmJYfkKUzOGJKhBIttxsAYDSoe5YKaaWGahQ=,41,30,149,149,1,20160521,20160621,0
G/im19FdmJYfkKUzOGJKhBIttxsAYDSoe5YKaaWGahQ=,41,30,149,149,1,20160621,20160721,0
G/im19FdmJYfkKUzOGJKhBIttxsAYDSoe5YKaaWGahQ=,41,30,149,149,1,20160721,20160821,0
G/im19FdmJYfkKUzOGJKhBIttxsAYDSoe5YKaaWGahQ=,41,30,149,149,1,20160821,20160921,0
G/im19FdmJYfkKUzOGJKhBIttxsAYDSoe5YKaaWGahQ=,41,30,149,149,1,20160921,20161021,0
G/im19FdmJYfkKUzOGJKhBIttxsAYDSoe5YKaaWGahQ=,41,30,149,149,1,20161021,20161121,0
G/im19FdmJYfkKUzOGJKhBIttxsAYDSoe5YKaaWGahQ=,41,30,149,149,1,20161121,20161221,0
G/im19FdmJYfkKUzOGJKhBIttxsAYDSoe5YKaaWGahQ=,41,30,149,149,1,20161221,20170121,0
G/im19FdmJYfkKUzOGJKhBIttxsAYDSoe5YKaaWGahQ=,41,30,149,149,1,20170121,20170221,0
G/im19FdmJYfkKUzOGJKhBIttxsAYDSoe5YKaaWGahQ=,41,30,149,149,1,20170131,20170201,1
G/im19FdmJYfkKUzOGJKhBIttxsAYDSoe5YKaaWGahQ=,41,30,129,129,1,20170202,20170301,0
G/im19FdmJYfkKUzOGJKhBIttxsAYDSoe5YKaaWGahQ=,41,30,129,129,1,20170301,20170401,0
G/snssBB8RA1qW3tU/6yjq/xDgwkWQdYBGzhU6lr0fw=,32,90,298,298,0,20170212,20170513,0
G/yB3ODauFNrK4j74pKTMNOMxsei2pWEbTuunuEXk84=,41,30,99,99,1,20151108,20151208,0
G/yB3ODauFNrK4j74pKTMNOMxsei2pWEbTuunuEXk84=,41,30,99,99,1,20151208,20160108,0
G/yB3ODauFNrK4j74pKTMNOMxsei2pWEbTuunuEXk84=,41,30,99,99,1,20160108,20160208,0
G/yB3ODauFNrK4j74pKTMNOMxsei2pWEbTuunuEXk84=,41,30,99,99,1,20160208,20160308,0
